"","AQSID","Param","Site_code","site_name","status","AgencyID","Agency_name","EPA_reg","lat","long","elev","GMT_offset","country","MSA_code","MSA_name","state_code","state_name","county_code","county_name"
"15730","560250100","WS","0100","Casper Gaseous","Active","WY1","Wyoming Department of Environmental Quality","R8",42.82231,-106.36501,1591.8,-7,"US",16220," Casper, WY ","56","WY","025","NATRONA"
"15731","560250100","RHUM","0100","Casper Gaseous","Active","WY1","Wyoming Department of Environmental Quality","R8",42.82231,-106.36501,1591.8,-7,"US",16220," Casper, WY ","56","WY","025","NATRONA"
"15732","560250100","BARPR","0100","Casper Gaseous","Active","WY1","Wyoming Department of Environmental Quality","R8",42.82231,-106.36501,1591.8,-7,"US",16220," Casper, WY ","56","WY","025","NATRONA"
"15733","560250100","NOX","0100","Casper Gaseous","Active","WY1","Wyoming Department of Environmental Quality","R8",42.82231,-106.36501,1591.8,-7,"US",16220," Casper, WY ","56","WY","025","NATRONA"
"15734","560250100","NO","0100","Casper Gaseous","Active","WY1","Wyoming Department of Environmental Quality","R8",42.82231,-106.36501,1591.8,-7,"US",16220," Casper, WY ","56","WY","025","NATRONA"
"15735","560250100","PRECIP","0100","Casper Gaseous","Active","WY1","Wyoming Department of Environmental Quality","R8",42.82231,-106.36501,1591.8,-7,"US",16220," Casper, WY ","56","WY","025","NATRONA"
"15736","330150018","RWD","0018","Londonderry - Moose Hill","Active","NH1","New Hampshire Dept. of Environmental Services","R1",42.862531,-71.38014,123.8,-5,"US",NA,"","33","NH","015","ROCKINGHAM"
"15737","330150018","RWS","0018","Londonderry - Moose Hill","Active","NH1","New Hampshire Dept. of Environmental Services","R1",42.862531,-71.38014,123.8,-5,"US",NA,"","33","NH","015","ROCKINGHAM"
"15738","330150018","SO2","0018","Londonderry - Moose Hill","Active","NH1","New Hampshire Dept. of Environmental Services","R1",42.862531,-71.38014,123.8,-5,"US",NA,"","33","NH","015","ROCKINGHAM"
"15739","330150018","PMC","0018","Londonderry - Moose Hill","Active","NH1","New Hampshire Dept. of Environmental Services","R1",42.862531,-71.38014,123.8,-5,"US",NA,"","33","NH","015","ROCKINGHAM"
"15740","330150018","NOY","0018","Londonderry - Moose Hill","Active","NH1","New Hampshire Dept. of Environmental Services","R1",42.862531,-71.38014,123.8,-5,"US",NA,"","33","NH","015","ROCKINGHAM"
"15741","330150018","CO","0018","Londonderry - Moose Hill","Active","NH1","New Hampshire Dept. of Environmental Services","R1",42.862531,-71.38014,123.8,-5,"US",NA,"","33","NH","015","ROCKINGHAM"
"15742","330150018","TEMP","0018","Londonderry - Moose Hill","Active","NH1","New Hampshire Dept. of Environmental Services","R1",42.862531,-71.38014,123.8,-5,"US",NA,"","33","NH","015","ROCKINGHAM"
"15743","330150018","RHUM","0018","Londonderry - Moose Hill","Active","NH1","New Hampshire Dept. of Environmental Services","R1",42.862531,-71.38014,123.8,-5,"US",NA,"","33","NH","015","ROCKINGHAM"
"15744","330150018","BARPR","0018","Londonderry - Moose Hill","Active","NH1","New Hampshire Dept. of Environmental Services","R1",42.862531,-71.38014,123.8,-5,"US",NA,"","33","NH","015","ROCKINGHAM"
"15745","330150018","O3","0018","Londonderry - Moose Hill","Active","NH1","New Hampshire Dept. of Environmental Services","R1",42.862531,-71.38014,123.8,-5,"US",NA,"","33","NH","015","ROCKINGHAM"
"15746","330150018","PM2.5","0018","Londonderry - Moose Hill","Active","NH1","New Hampshire Dept. of Environmental Services","R1",42.862531,-71.38014,123.8,-5,"US",NA,"","33","NH","015","ROCKINGHAM"
"15747","330150018","PM10","0018","Londonderry - Moose Hill","Active","NH1","New Hampshire Dept. of Environmental Services","R1",42.862531,-71.38014,123.8,-5,"US",NA,"","33","NH","015","ROCKINGHAM"
"15748","000020104","O3","0104","CHARLOTTETOWN","Active","PE1","Canada-Prince Edward Island1","CA",46.2406,-63.1306,19.8,-4,"CA",NA,"","00","CC","002","PRINCE EDWARD ISLAND"
"15749","000020104","PM2.5","0104","CHARLOTTETOWN","Active","PE1","Canada-Prince Edward Island1","CA",46.2406,-63.1306,19.8,-4,"CA",NA,"","00","CC","002","PRINCE EDWARD ISLAND"
"15750","000020104","NO2","0104","CHARLOTTETOWN","Active","PE1","Canada-Prince Edward Island1","CA",46.2406,-63.1306,19.8,-4,"CA",NA,"","00","CC","002","PRINCE EDWARD ISLAND"
"15751","000020104","SO2","0104","CHARLOTTETOWN","Active","PE1","Canada-Prince Edward Island1","CA",46.2406,-63.1306,19.8,-4,"CA",NA,"","00","CC","002","PRINCE EDWARD ISLAND"
"15752","000020104","NO","0104","CHARLOTTETOWN","Active","PE1","Canada-Prince Edward Island1","CA",46.2406,-63.1306,19.8,-4,"CA",NA,"","00","CC","002","PRINCE EDWARD ISLAND"
"15753","000055401","O3","5401","Trois-Rivi res - Cap-de-la-Madelaine","Active","QC1","Canada-Quebec1","CA",46.362425,-72.510042,0,-5,"CA",NA,"","00","CC","005","QUEBEC"
"15754","000055401","PM2.5","5401","Trois-Rivi res - Cap-de-la-Madelaine","Active","QC1","Canada-Quebec1","CA",46.362425,-72.510042,0,-5,"CA",NA,"","00","CC","005","QUEBEC"
"15755","530770016","PM2.5","0016","White Swan-Yakama Tribe","Inactive","WA1","Washington Department of Ecology","R10",46.375431,-120.729317,655.1,-8,"US",NA,"","53","WA","077","YAKIMA"
"15756","530770016","TEMP","0016","White Swan-Yakama Tribe","Inactive","WA1","Washington Department of Ecology","R10",46.375431,-120.729317,655.1,-8,"US",NA,"","53","WA","077","YAKIMA"
"15757","530770016","WS","0016","White Swan-Yakama Tribe","Inactive","WA1","Washington Department of Ecology","R10",46.375431,-120.729317,655.1,-8,"US",NA,"","53","WA","077","YAKIMA"
"15758","530770016","WD","0016","White Swan-Yakama Tribe","Inactive","WA1","Washington Department of Ecology","R10",46.375431,-120.729317,655.1,-8,"US",NA,"","53","WA","077","YAKIMA"
"15759","000053301","O3","3301","Deschambault","Active","QC1","Canada-Quebec1","CA",46.6822,-71.9678,53.4,-5,"CA",NA,"","00","CC","005","QUEBEC"
"15760","000053301","PM2.5","3301","Deschambault","Active","QC1","Canada-Quebec1","CA",46.6822,-71.9678,53.4,-5,"CA",NA,"","00","CC","005","QUEBEC"
"15761","230031100","O3","1100","MICMAC","Active","MM1","Aroostook Band of Micmacs","R1",46.6964,-68.033096,164.7,-5,"US",NA,"","23","ME","003","AROOSTOOK"
"15762","230031100","PM2.5","1100","MICMAC","Active","MM1","Aroostook Band of Micmacs","R1",46.6964,-68.033096,164.7,-5,"US",NA,"","23","ME","003","AROOSTOOK"
"15763","230031100","NO2","1100","MICMAC","Active","MM1","Aroostook Band of Micmacs","R1",46.6964,-68.033096,164.7,-5,"US",NA,"","23","ME","003","AROOSTOOK"
"15764","230031100","CO","1100","MICMAC","Active","MM1","Aroostook Band of Micmacs","R1",46.6964,-68.033096,164.7,-5,"US",NA,"","23","ME","003","AROOSTOOK"
"15765","230031100","SO2","1100","MICMAC","Active","MM1","Aroostook Band of Micmacs","R1",46.6964,-68.033096,164.7,-5,"US",NA,"","23","ME","003","AROOSTOOK"
"15766","230031100","TEMP","1100","MICMAC","Active","MM1","Aroostook Band of Micmacs","R1",46.6964,-68.033096,164.7,-5,"US",NA,"","23","ME","003","AROOSTOOK"
"15767","230031100","BARPR","1100","MICMAC","Active","MM1","Aroostook Band of Micmacs","R1",46.6964,-68.033096,164.7,-5,"US",NA,"","23","ME","003","AROOSTOOK"
"15768","230031100","SRAD","1100","MICMAC","Active","MM1","Aroostook Band of Micmacs","R1",46.6964,-68.033096,164.7,-5,"US",NA,"","23","ME","003","AROOSTOOK"
"15769","230031100","NOX","1100","MICMAC","Active","MM1","Aroostook Band of Micmacs","R1",46.6964,-68.033096,164.7,-5,"US",NA,"","23","ME","003","AROOSTOOK"
"15770","230031100","NO","1100","MICMAC","Active","MM1","Aroostook Band of Micmacs","R1",46.6964,-68.033096,164.7,-5,"US",NA,"","23","ME","003","AROOSTOOK"
"15771","230031100","WS","1100","MICMAC","Active","MM1","Aroostook Band of Micmacs","R1",46.6964,-68.033096,164.7,-5,"US",NA,"","23","ME","003","AROOSTOOK"
"15772","230031100","WD","1100","MICMAC","Active","MM1","Aroostook Band of Micmacs","R1",46.6964,-68.033096,164.7,-5,"US",NA,"","23","ME","003","AROOSTOOK"
"15773","230031100","RHUM","1100","MICMAC","Active","MM1","Aroostook Band of Micmacs","R1",46.6964,-68.033096,164.7,-5,"US",NA,"","23","ME","003","AROOSTOOK"
"15774","000055001","PM2.5","5001","Mont-Saint-Michel","Active","QC1","Canada-Quebec1","CA",46.7686,-75.4319,261.7,-5,"CA",NA,"","00","CC","005","QUEBEC"
"15775","000055001","O3","5001","Mont-Saint-Michel","Active","QC1","Canada-Quebec1","CA",46.7686,-75.4319,261.7,-5,"CA",NA,"","00","CC","005","QUEBEC"
"15776","000104303","H2S","4303","BESSBOROUGH 237 ROAD","Active","BC1","British Columbia Ministry of Environment","CA",55.791944,-120.483611,0,-8,"CA",NA,"","00","CC","010","BRITISH COLUMBIA"
"15777","000104303","SO2","4303","BESSBOROUGH 237 ROAD","Active","BC1","British Columbia Ministry of Environment","CA",55.791944,-120.483611,0,-8,"CA",NA,"","00","CC","010","BRITISH COLUMBIA"
"15778","000104301","NO","4301","Taylor Townsite","Active","BC1","British Columbia Ministry of Environment","CA",56.150186,-120.686985,0,-8,"CA",NA,"","00","CC","010","BRITISH COLUMBIA"
"15779","000104301","O3","4301","Taylor Townsite","Active","BC1","British Columbia Ministry of Environment","CA",56.150186,-120.686985,0,-8,"CA",NA,"","00","CC","010","BRITISH COLUMBIA"
"15780","000104301","NO2","4301","Taylor Townsite","Active","BC1","British Columbia Ministry of Environment","CA",56.150186,-120.686985,0,-8,"CA",NA,"","00","CC","010","BRITISH COLUMBIA"
"15781","000104301","SO2","4301","Taylor Townsite","Active","BC1","British Columbia Ministry of Environment","CA",56.150186,-120.686985,0,-8,"CA",NA,"","00","CC","010","BRITISH COLUMBIA"
"15782","021100004","PM2.5","0004","Floyd Dryden","Active","AK1","State of Alaska DEC","R10",58.388889,-134.565556,14.9,-9,"US",NA,"","02","AK","110","JUNEAU"
"15783","021100004","PM10","0004","Floyd Dryden","Active","AK1","State of Alaska DEC","R10",58.388889,-134.565556,14.9,-9,"US",NA,"","02","AK","110","JUNEAU"
"15784","80011G006","O3","G006","Estaci n Secundaria","Active","IEG","Secretar a de Medio Ambiente y Ordenamiento Territorial","MX",20.6924,-101.36487,490.4,-6,"MX",NA,"","80","MX","011","GUANAJUATO"
"15785","80011G006","PM10","G006","Estaci n Secundaria","Active","IEG","Secretar a de Medio Ambiente y Ordenamiento Territorial","MX",20.6924,-101.36487,490.4,-6,"MX",NA,"","80","MX","011","GUANAJUATO"
"15786","80011G006","CO","G006","Estaci n Secundaria","Active","IEG","Secretar a de Medio Ambiente y Ordenamiento Territorial","MX",20.6924,-101.36487,490.4,-6,"MX",NA,"","80","MX","011","GUANAJUATO"
"15787","80011G006","SO2","G006","Estaci n Secundaria","Active","IEG","Secretar a de Medio Ambiente y Ordenamiento Territorial","MX",20.6924,-101.36487,490.4,-6,"MX",NA,"","80","MX","011","GUANAJUATO"
"15788","80011G006","WS","G006","Estaci n Secundaria","Active","IEG","Secretar a de Medio Ambiente y Ordenamiento Territorial","MX",20.6924,-101.36487,490.4,-6,"MX",NA,"","80","MX","011","GUANAJUATO"
"15789","80011G006","WD","G006","Estaci n Secundaria","Active","IEG","Secretar a de Medio Ambiente y Ordenamiento Territorial","MX",20.6924,-101.36487,490.4,-6,"MX",NA,"","80","MX","011","GUANAJUATO"
"15790","840150091009","PM2.5","1009","Kelawea Mauka Makai Park","Inactive","LEM","EPA Office of Land and Emergency Management","R3",20.88371,-156.66818,0,-10,"US",NA,"","15","HI","009","MAUI"
"15791","484800010001","O3","0001","SUR","Active","MX2","Government of the State of Aguascalientes","MX",21.84525,-102.291222,0,-6,"MX",NA,"","80","MX","001","AGUASCALIENTES"
"15792","484800010001","PM2.5","0001","SUR","Active","MX2","Government of the State of Aguascalientes","MX",21.84525,-102.291222,0,-6,"MX",NA,"","80","MX","001","AGUASCALIENTES"
"15793","484800010001","PM10","0001","SUR","Active","MX2","Government of the State of Aguascalientes","MX",21.84525,-102.291222,0,-6,"MX",NA,"","80","MX","001","AGUASCALIENTES"
"15794","484800010001","NO2","0001","SUR","Active","MX2","Government of the State of Aguascalientes","MX",21.84525,-102.291222,0,-6,"MX",NA,"","80","MX","001","AGUASCALIENTES"
"15795","484800010001","CO","0001","SUR","Active","MX2","Government of the State of Aguascalientes","MX",21.84525,-102.291222,0,-6,"MX",NA,"","80","MX","001","AGUASCALIENTES"
"15796","484800010001","NOX","0001","SUR","Active","MX2","Government of the State of Aguascalientes","MX",21.84525,-102.291222,0,-6,"MX",NA,"","80","MX","001","AGUASCALIENTES"
"15797","484800010001","NO","0001","SUR","Active","MX2","Government of the State of Aguascalientes","MX",21.84525,-102.291222,0,-6,"MX",NA,"","80","MX","001","AGUASCALIENTES"
"15798","043443010","SO2","3010","JPN Site 043443010","Active","MOE","Japan Ministry of Environment","",32.790602,130.818222,0,9,"",NA,"","na","N/A","N/A","N/A"
"15799","043443010","NOX","3010","JPN Site 043443010","Active","MOE","Japan Ministry of Environment","",32.790602,130.818222,0,9,"",NA,"","na","N/A","N/A","N/A"
"15800","043443010","NO","3010","JPN Site 043443010","Active","MOE","Japan Ministry of Environment","",32.790602,130.818222,0,9,"",NA,"","na","N/A","N/A","N/A"
"15801","033204060","SO2","4060","JPN Site 033204060","Active","MOE","Japan Ministry of Environment","",34.455478,133.930109,0,9,"",NA,"","na","N/A","N/A","N/A"
"15802","024211010","SO2","1010","JPN Site 024211010","Active","MOE","Japan Ministry of Environment","",34.469417,136.844867,0,9,"",NA,"","na","N/A","N/A","N/A"
"15803","024211010","NOX","1010","JPN Site 024211010","Active","MOE","Japan Ministry of Environment","",34.469417,136.844867,0,9,"",NA,"","na","N/A","N/A","N/A"
"15804","024211010","NO","1010","JPN Site 024211010","Active","MOE","Japan Ministry of Environment","",34.469417,136.844867,0,9,"",NA,"","na","N/A","N/A","N/A"
"15805","033204040","SO2","4040","JPN Site 033204040","Active","MOE","Japan Ministry of Environment","",34.490753,133.946495,0,9,"",NA,"","na","N/A","N/A","N/A"
"15806","033204040","NOX","4040","JPN Site 033204040","Active","MOE","Japan Ministry of Environment","",34.490753,133.946495,0,9,"",NA,"","na","N/A","N/A","N/A"
"15807","033204040","NO","4040","JPN Site 033204040","Active","MOE","Japan Ministry of Environment","",34.490753,133.946495,0,9,"",NA,"","na","N/A","N/A","N/A"
"15808","029205510","CO","5510","JPN Site 029205510","Active","MOE","Japan Ministry of Environment","",34.511338,135.794397,0,9,"",NA,"","na","N/A","N/A","N/A"
"15809","029205510","SO2","5510","JPN Site 029205510","Active","MOE","Japan Ministry of Environment","",34.511338,135.794397,0,9,"",NA,"","na","N/A","N/A","N/A"
"15810","029205510","NOX","5510","JPN Site 029205510","Active","MOE","Japan Ministry of Environment","",34.511338,135.794397,0,9,"",NA,"","na","N/A","N/A","N/A"
"15811","029205510","NO","5510","JPN Site 029205510","Active","MOE","Japan Ministry of Environment","",34.511338,135.794397,0,9,"",NA,"","na","N/A","N/A","N/A"
"15812","033202060","NO","2060","JPN Site 033202060","Active","MOE","Japan Ministry of Environment","",34.51158,133.759288,0,9,"",NA,"","na","N/A","N/A","N/A"
"15813","033202060","SO2","2060","JPN Site 033202060","Active","MOE","Japan Ministry of Environment","",34.51158,133.759288,0,9,"",NA,"","na","N/A","N/A","N/A"
"15814","033202060","WS","2060","JPN Site 033202060","Active","MOE","Japan Ministry of Environment","",34.51158,133.759288,0,9,"",NA,"","na","N/A","N/A","N/A"
"15815","033202060","WD","2060","JPN Site 033202060","Active","MOE","Japan Ministry of Environment","",34.51158,133.759288,0,9,"",NA,"","na","N/A","N/A","N/A"
"15816","033202060","NOX","2060","JPN Site 033202060","Active","MOE","Japan Ministry of Environment","",34.51158,133.759288,0,9,"",NA,"","na","N/A","N/A","N/A"
"15817","033201190","SO2","1190","JPN Site 033201190","Active","MOE","Japan Ministry of Environment","",34.589074,133.852332,0,9,"",NA,"","na","N/A","N/A","N/A"
"15818","033201190","NOX","1190","JPN Site 033201190","Active","MOE","Japan Ministry of Environment","",34.589074,133.852332,0,9,"",NA,"","na","N/A","N/A","N/A"
"15819","033201190","NO","1190","JPN Site 033201190","Active","MOE","Japan Ministry of Environment","",34.589074,133.852332,0,9,"",NA,"","na","N/A","N/A","N/A"
"15820","040258034","O3","8034","Prescott Pioneer Park","Active","AZ1","Arizona Department of Environmental Quality","R9",34.61205,-112.46321,0,-7,"US",39140," Prescott, AZ ","04","AZ","025","YAVAPAI"
"15821","027122010","NO","2010","JPN Site 027122010","Active","MOE","Japan Ministry of Environment","",34.648541,135.498581,0,9,"",NA,"","na","N/A","N/A","N/A"
"15822","027122010","WS","2010","JPN Site 027122010","Active","MOE","Japan Ministry of Environment","",34.648541,135.498581,0,9,"",NA,"","na","N/A","N/A","N/A"
"15823","027122010","WD","2010","JPN Site 027122010","Active","MOE","Japan Ministry of Environment","",34.648541,135.498581,0,9,"",NA,"","na","N/A","N/A","N/A"
"15824","027122010","NOX","2010","JPN Site 027122010","Active","MOE","Japan Ministry of Environment","",34.648541,135.498581,0,9,"",NA,"","na","N/A","N/A","N/A"
"15825","027115510","CO","5510","JPN Site 027115510","Active","MOE","Japan Ministry of Environment","",34.668817,135.542744,0,9,"",NA,"","na","N/A","N/A","N/A"
"15826","027115510","NOX","5510","JPN Site 027115510","Active","MOE","Japan Ministry of Environment","",34.668817,135.542744,0,9,"",NA,"","na","N/A","N/A","N/A"
"15827","027115510","NO","5510","JPN Site 027115510","Active","MOE","Japan Ministry of Environment","",34.668817,135.542744,0,9,"",NA,"","na","N/A","N/A","N/A"
"15828","371830014","NOY","0014","Millbrook NCore","Active","NC1","North Carolina DEQ - Division of Air Quality","R4",35.856111,-78.574167,30.5,-5,"US",39580," Raleigh-Cary, NC ","37","NC","183","WAKE"
"15829","371830014","RWS","0014","Millbrook NCore","Active","NC1","North Carolina DEQ - Division of Air Quality","R4",35.856111,-78.574167,30.5,-5,"US",39580," Raleigh-Cary, NC ","37","NC","183","WAKE"
"15830","371830014","TEMP","0014","Millbrook NCore","Active","NC1","North Carolina DEQ - Division of Air Quality","R4",35.856111,-78.574167,30.5,-5,"US",39580," Raleigh-Cary, NC ","37","NC","183","WAKE"
"15831","371830014","RHUM","0014","Millbrook NCore","Active","NC1","North Carolina DEQ - Division of Air Quality","R4",35.856111,-78.574167,30.5,-5,"US",39580," Raleigh-Cary, NC ","37","NC","183","WAKE"
"15832","371830014","BARPR","0014","Millbrook NCore","Active","NC1","North Carolina DEQ - Division of Air Quality","R4",35.856111,-78.574167,30.5,-5,"US",39580," Raleigh-Cary, NC ","37","NC","183","WAKE"
"15833","371830014","SRAD","0014","Millbrook NCore","Active","NC1","North Carolina DEQ - Division of Air Quality","R4",35.856111,-78.574167,30.5,-5,"US",39580," Raleigh-Cary, NC ","37","NC","183","WAKE"
"15834","371830014","O3","0014","Millbrook NCore","Active","NC1","North Carolina DEQ - Division of Air Quality","R4",35.856111,-78.574167,30.5,-5,"US",39580," Raleigh-Cary, NC ","37","NC","183","WAKE"
"15835","371830014","PM2.5","0014","Millbrook NCore","Active","NC1","North Carolina DEQ - Division of Air Quality","R4",35.856111,-78.574167,30.5,-5,"US",39580," Raleigh-Cary, NC ","37","NC","183","WAKE"
"15836","371830014","PM10","0014","Millbrook NCore","Active","NC1","North Carolina DEQ - Division of Air Quality","R4",35.856111,-78.574167,30.5,-5,"US",39580," Raleigh-Cary, NC ","37","NC","183","WAKE"
"15837","371830014","NO2","0014","Millbrook NCore","Active","NC1","North Carolina DEQ - Division of Air Quality","R4",35.856111,-78.574167,30.5,-5,"US",39580," Raleigh-Cary, NC ","37","NC","183","WAKE"
"15838","371830014","CO","0014","Millbrook NCore","Active","NC1","North Carolina DEQ - Division of Air Quality","R4",35.856111,-78.574167,30.5,-5,"US",39580," Raleigh-Cary, NC ","37","NC","183","WAKE"
"15839","371830014","SO2","0014","Millbrook NCore","Active","NC1","North Carolina DEQ - Division of Air Quality","R4",35.856111,-78.574167,30.5,-5,"US",39580," Raleigh-Cary, NC ","37","NC","183","WAKE"
"15840","371830014","PRECIP","0014","Millbrook NCore","Active","NC1","North Carolina DEQ - Division of Air Quality","R4",35.856111,-78.574167,30.5,-5,"US",39580," Raleigh-Cary, NC ","37","NC","183","WAKE"
"15841","371830014","RWD","0014","Millbrook NCore","Active","NC1","North Carolina DEQ - Division of Air Quality","R4",35.856111,-78.574167,30.5,-5,"US",39580," Raleigh-Cary, NC ","37","NC","183","WAKE"
"15842","371830014","PMC","0014","Millbrook NCore","Active","NC1","North Carolina DEQ - Division of Air Quality","R4",35.856111,-78.574167,30.5,-5,"US",39580," Raleigh-Cary, NC ","37","NC","183","WAKE"
"15843","400819024","O3","9024","MOBILE - IOWA","Inactive","CK1","Cherokee Nation","R6",35.91342,-97.02482,298.9,-6,"US",NA,"","40","OK","081","LINCOLN"
"15844","400819024","PM2.5","9024","MOBILE - IOWA","Inactive","CK1","Cherokee Nation","R6",35.91342,-97.02482,298.9,-6,"US",NA,"","40","OK","081","LINCOLN"
"15845","400819024","PM10","9024","MOBILE - IOWA","Inactive","CK1","Cherokee Nation","R6",35.91342,-97.02482,298.9,-6,"US",NA,"","40","OK","081","LINCOLN"
"15846","400819024","TEMP","9024","MOBILE - IOWA","Inactive","CK1","Cherokee Nation","R6",35.91342,-97.02482,298.9,-6,"US",NA,"","40","OK","081","LINCOLN"
"15847","400819024","WS","9024","MOBILE - IOWA","Inactive","CK1","Cherokee Nation","R6",35.91342,-97.02482,298.9,-6,"US",NA,"","40","OK","081","LINCOLN"
"15848","400819024","WD","9024","MOBILE - IOWA","Inactive","CK1","Cherokee Nation","R6",35.91342,-97.02482,298.9,-6,"US",NA,"","40","OK","081","LINCOLN"
"15849","400819024","RHUM","9024","MOBILE - IOWA","Inactive","CK1","Cherokee Nation","R6",35.91342,-97.02482,298.9,-6,"US",NA,"","40","OK","081","LINCOLN"
"15850","011222030","CO","2030","JPN Site 011222030","Active","MOE","Japan Ministry of Environment","",35.938199,139.762335,0,9,"",NA,"","na","N/A","N/A","N/A"
"15851","011222030","WS","2030","JPN Site 011222030","Active","MOE","Japan Ministry of Environment","",35.938199,139.762335,0,9,"",NA,"","na","N/A","N/A","N/A"
"15852","011222030","WD","2030","JPN Site 011222030","Active","MOE","Japan Ministry of Environment","",35.938199,139.762335,0,9,"",NA,"","na","N/A","N/A","N/A"
"15853","011222030","NOX","2030","JPN Site 011222030","Active","MOE","Japan Ministry of Environment","",35.938199,139.762335,0,9,"",NA,"","na","N/A","N/A","N/A"
"15854","011222030","NO","2030","JPN Site 011222030","Active","MOE","Japan Ministry of Environment","",35.938199,139.762335,0,9,"",NA,"","na","N/A","N/A","N/A"
"15855","011205030","WS","5030","JPN Site 011205030","Active","MOE","Japan Ministry of Environment","",35.943197,139.660954,0,9,"",NA,"","na","N/A","N/A","N/A"
"15856","011205030","WD","5030","JPN Site 011205030","Active","MOE","Japan Ministry of Environment","",35.943197,139.660954,0,9,"",NA,"","na","N/A","N/A","N/A"
"15857","011207010","SO2","7010","JPN Site 011207010","Active","MOE","Japan Ministry of Environment","",35.988182,139.080445,0,9,"",NA,"","na","N/A","N/A","N/A"
"15858","011207010","WS","7010","JPN Site 011207010","Active","MOE","Japan Ministry of Environment","",35.988182,139.080445,0,9,"",NA,"","na","N/A","N/A","N/A"
"15859","011207010","WD","7010","JPN Site 011207010","Active","MOE","Japan Ministry of Environment","",35.988182,139.080445,0,9,"",NA,"","na","N/A","N/A","N/A"
"15860","011207010","NOX","7010","JPN Site 011207010","Active","MOE","Japan Ministry of Environment","",35.988182,139.080445,0,9,"",NA,"","na","N/A","N/A","N/A"
"15861","011207010","NO","7010","JPN Site 011207010","Active","MOE","Japan Ministry of Environment","",35.988182,139.080445,0,9,"",NA,"","na","N/A","N/A","N/A"
"15862","018205010","SO2","5010","JPN Site 018205010","Active","MOE","Japan Ministry of Environment","",35.99147,136.48816,0,9,"",NA,"","na","N/A","N/A","N/A"
"15863","018205010","TEMP","5010","JPN Site 018205010","Active","MOE","Japan Ministry of Environment","",35.99147,136.48816,0,9,"",NA,"","na","N/A","N/A","N/A"
"15864","018205010","WS","5010","JPN Site 018205010","Active","MOE","Japan Ministry of Environment","",35.99147,136.48816,0,9,"",NA,"","na","N/A","N/A","N/A"
"15865","018205010","WD","5010","JPN Site 018205010","Active","MOE","Japan Ministry of Environment","",35.99147,136.48816,0,9,"",NA,"","na","N/A","N/A","N/A"
"15866","018205010","RHUM","5010","JPN Site 018205010","Active","MOE","Japan Ministry of Environment","",35.99147,136.48816,0,9,"",NA,"","na","N/A","N/A","N/A"
"15867","018205010","NOX","5010","JPN Site 018205010","Active","MOE","Japan Ministry of Environment","",35.99147,136.48816,0,9,"",NA,"","na","N/A","N/A","N/A"
"15868","018205010","NO","5010","JPN Site 018205010","Active","MOE","Japan Ministry of Environment","",35.99147,136.48816,0,9,"",NA,"","na","N/A","N/A","N/A"
"15869","018201540","WS","1540","JPN Site 018201540","Active","MOE","Japan Ministry of Environment","",36.035349,136.228457,0,9,"",NA,"","na","N/A","N/A","N/A"
"15870","018201540","WD","1540","JPN Site 018201540","Active","MOE","Japan Ministry of Environment","",36.035349,136.228457,0,9,"",NA,"","na","N/A","N/A","N/A"
"15871","018201540","NOX","1540","JPN Site 018201540","Active","MOE","Japan Ministry of Environment","",36.035349,136.228457,0,9,"",NA,"","na","N/A","N/A","N/A"
"15872","018201540","NO","1540","JPN Site 018201540","Active","MOE","Japan Ministry of Environment","",36.035349,136.228457,0,9,"",NA,"","na","N/A","N/A","N/A"
"15873","018201540","CO","1540","JPN Site 018201540","Active","MOE","Japan Ministry of Environment","",36.035349,136.228457,0,9,"",NA,"","na","N/A","N/A","N/A"
"15874","320030298","TEMP","0298","GreenValley","Active","NV1","Clark County Department of Environment and Sustainability ","R9",36.048705,-115.052942,562.4,-8,"US",29820," Las Vegas-Paradise, NV ","32","NV","003","CLARK"
"15875","320030298","RWD","0298","GreenValley","Active","NV1","Clark County Department of Environment and Sustainability ","R9",36.048705,-115.052942,562.4,-8,"US",29820," Las Vegas-Paradise, NV ","32","NV","003","CLARK"
"15876","320030298","RWS","0298","GreenValley","Active","NV1","Clark County Department of Environment and Sustainability ","R9",36.048705,-115.052942,562.4,-8,"US",29820," Las Vegas-Paradise, NV ","32","NV","003","CLARK"
"15877","320030298","O3","0298","GreenValley","Active","NV1","Clark County Department of Environment and Sustainability ","R9",36.048705,-115.052942,562.4,-8,"US",29820," Las Vegas-Paradise, NV ","32","NV","003","CLARK"
"15878","320030298","PM2.5","0298","GreenValley","Active","NV1","Clark County Department of Environment and Sustainability ","R9",36.048705,-115.052942,562.4,-8,"US",29820," Las Vegas-Paradise, NV ","32","NV","003","CLARK"
"15879","320030298","PM10","0298","GreenValley","Active","NV1","Clark County Department of Environment and Sustainability ","R9",36.048705,-115.052942,562.4,-8,"US",29820," Las Vegas-Paradise, NV ","32","NV","003","CLARK"
"15880","060270020","TEMP","0020","Coso Gate","Active","GBU","Great Basin Unified Air Pollution Control District","R9",36.0572,-117.8613,0,-8,"US",13860," Bishop, CA ","06","CA","027","INYO"
"15881","060270020","WS","0020","Coso Gate","Active","GBU","Great Basin Unified Air Pollution Control District","R9",36.0572,-117.8613,0,-8,"US",13860," Bishop, CA ","06","CA","027","INYO"
"15882","060270020","RHUM","0020","Coso Gate","Active","GBU","Great Basin Unified Air Pollution Control District","R9",36.0572,-117.8613,0,-8,"US",13860," Bishop, CA ","06","CA","027","INYO"
